Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2016-04-26,-0.01558544090109838,0.7889550000000001,-0.015525619233973628,0,-1000000,90013.99999999924
2016-04-27,-0.015330321011012539,0.793147,-0.013163822387544785,1,0,85821.9999999993
2016-04-28,-0.009788994327733672,0.794672,-0.018695573172511925,-1,-1000000,85821.9999999993
2016-04-29,-0.003841298337806604,0.796622,0.0009628016699914913,0,-1000000,83871.9999999993
2016-05-02,0.00326365055052133,0.797257,0.013664655677237021,1,0,83236.9999999993
2016-05-03,0.007747382338561377,0.798148,0.02046427876904277,1,1000000,83236.9999999993
2016-05-04,-0.0002571185683064806,0.787395,0.014313846230226438,1,2000000,72483.99999999929
2016-05-05,0.0020323799775806718,0.7774840000000001,0.016749671899750487,0,2000000,52661.999999999505
2016-05-06,0.001958175277611921,0.778089,0.007577759306197751,0,2000000,53871.99999999944
2016-05-09,-0.0028623999350151485,0.773509,0.001233163283596532,0,2000000,44711.99999999938
2016-05-10,-0.01296704940324082,0.771795,-0.00547280012321152,0,2000000,41283.999999999396
2016-05-11,-0.009444776375321921,0.774216,-0.0078276523210161,0,2000000,46125.99999999941
2016-05-12,-0.008684893391878924,0.777605,-0.004751858156857635,0,2000000,52903.99999999936
2016-05-13,-0.009418638000632787,0.778755,-0.011611103441936645,-1,1000000,69220.49999999932
2016-05-16,-0.010531433686055136,0.771915,-0.012736584682356854,0,1000000,69220.49999999932
2016-05-17,-0.009633026351281139,0.7752600000000001,-0.013203007984780583,0,1000000,69220.49999999932
2016-05-18,-0.005122816469574217,0.774569,-0.009751165695107613,0,1000000,69220.49999999932
2016-05-19,-0.0038579688846967983,0.767872,-0.01369069556217904,-1,0,44320.9999999993
2016-05-20,4.146602823901571e-05,0.764175,-0.009572552161416286,0,0,44320.9999999993
2016-05-23,0.002477647255677725,0.7619630000000001,-0.011170943917252176,-1,-1000000,44320.99999999919
2016-05-24,0.001182628783266984,0.760746,-0.007994567287293962,0,-1000000,45537.999999999214
2016-05-25,-0.00036623506391614616,0.761905,-0.012824761743518018,1,0,44378.9999999993
2016-05-26,-0.01277226944567069,0.767224,-0.015556941802384181,-1,-1000000,44378.9999999993
2016-05-27,-0.00798287594901674,0.770695,-0.012668239700776638,0,-1000000,40907.9999999993
2016-05-30,-0.012853250879658489,0.766518,-0.01988964603310978,0,-1000000,45084.99999999929
2016-05-31,-0.009300861471686609,0.766989,-0.01442671531482217,1,0,44613.9999999993
2016-06-01,0.0061649026763755796,0.764748,-0.010614291151883466,-1,-1000000,44613.9999999993
2016-06-02,0.012346554793217687,0.7648119999999999,-0.0016534196174076052,0,-1000000,44549.999999999345
2016-06-03,0.012930837502528325,0.763709,-0.00030257268306177574,0,-1000000,45652.999999999316
2016-06-06,0.025443214227269795,0.771647,0.018567164658178942,1,0,37714.9999999993
2016-06-07,0.011280793110750913,0.780415,0.011604056794857915,1,1000000,37714.9999999993
2016-06-08,0.013930419784576042,0.7839020000000001,0.01597199848749196,0,1000000,41201.99999999943
2016-06-09,0.0373277856017508,0.788395,0.023257381191548607,-1,0,45694.9999999993
2016-06-10,0.03518568979106307,0.785583,0.014269141034573437,1,1000000,45694.9999999993
2016-06-13,0.0251295082190921,0.7823319999999999,0.0053969513257150345,0,1000000,42443.999999999185
2016-06-14,0.024831305057117427,0.779533,0.0110993812454796,0,1000000,39644.9999999993
2016-06-15,0.015521758838225312,0.777569,0.005266742010097818,0,1000000,37680.99999999923
2016-06-16,0.03188746681522686,0.774713,0.01751280404160544,1,2000000,34824.99999999937
2016-06-17,0.027550138908169756,0.77418,0.019933334055328853,0,2000000,33758.99999999935
2016-06-20,0.025958312599083353,0.778337,0.029264295252037997,0,2000000,42072.99999999929
2016-06-21,0.02549545749108946,0.7813720000000001,0.030022743287174827,0,2000000,48142.99999999953
2016-06-22,0.02596849249380978,0.7811279999999999,0.02309116891044923,-1,1000000,46674.99999999928
2016-06-23,0.028402996454610058,0.780396,0.03073733755275403,-1,0,46922.9999999993
2016-06-24,0.03251432237945009,0.779302,0.02381531691673676,1,1000000,46922.9999999993
2016-06-27,0.02267395843182325,0.76799,-0.004500680800918831,0,1000000,35610.9999999992
2016-06-28,0.009281630353617997,0.765363,-0.013268822144698331,-1,0,32983.9999999993
2016-06-29,0.014843171477065514,0.768108,-0.011121773342103283,-1,-1000000,32983.9999999993
2016-06-30,0.015559279053026915,0.773138,-0.007980310181147095,0,-1000000,27953.999999999323
2016-07-01,0.016768725375518732,0.771724,-0.010545086887441095,0,-1000000,29367.99999999935
2016-07-04,0.018974616633464066,0.774533,-0.008016260819575427,0,-1000000,26558.999999999287
2016-07-05,0.020148214980064666,0.7771640000000001,-0.0054077000121665,0,-1000000,23927.999999999236
2016-07-06,0.011927779122814975,0.7689,-0.008723710091896993,0,-1000000,32191.999999999287
2016-07-07,0.00868984002836816,0.771605,-0.006476375146610677,0,-1000000,29486.99999999933
2016-07-08,0.026609521867871657,0.769408,-0.0023963646675915773,0,-1000000,31683.999999999334
2016-07-11,0.037960477359354844,0.7665770000000001,0.0034286142481109428,0,-1000000,34514.99999999925
2016-07-12,0.02813751179716248,0.762021,-0.0007246612889431071,1,0,39070.9999999993
2016-07-13,0.032620809292756126,0.765837,-0.004199438950715146,0,0,39070.9999999993
2016-07-14,0.020388054762436957,0.770754,-0.008068084633807789,0,0,39070.9999999993
2016-07-15,-0.0025648705509037847,0.774695,-0.012234299481248953,-1,-1000000,39070.9999999993
2016-07-18,-0.016411127395175747,0.77179,-0.01764515394523211,0,-1000000,41975.999999999345
2016-07-19,-0.02312061684412266,0.771724,-0.018059624550974533,1,0,42041.9999999993
2016-07-20,-0.017328637386356423,0.76766,-0.020068284815061805,-1,-1000000,42041.9999999993
2016-07-21,-0.02990895980382978,0.765275,-0.020073347107523277,0,-1000000,44426.99999999927
2016-07-22,-0.02103959688008867,0.764894,-0.01011337884795579,1,0,44807.9999999993
2016-07-25,-0.01667242210146348,0.761296,-0.013306226751485193,-1,-1000000,44807.9999999993
2016-07-26,-0.014441684773217289,0.756264,-0.005251508291352179,0,-1000000,49839.99999999923
2016-07-27,-0.003566829582219452,0.758985,-0.0025963438914840416,1,0,47118.9999999993
2016-07-28,-0.000550392158863133,0.761191,0.0030448858546879287,0,0,47118.9999999993
2016-07-29,-0.0006160664583108929,0.760346,0.004842227851885173,0,0,47118.9999999993
2016-08-01,0.013438184610223359,0.765796,0.020451315718939652,1,1000000,47118.9999999993
2016-08-02,0.013473910070776883,0.76205,0.02043620659741072,0,1000000,43372.99999999927
2016-08-03,0.018512293453906405,0.763044,0.03202701332175882,0,1000000,44366.999999999214
2016-08-04,0.005294232839078516,0.7651399999999999,0.020290242564743693,0,1000000,46462.9999999992
2016-08-05,0.007379973585924533,0.768321,0.015295733979009662,0,1000000,49643.9999999993
2016-08-08,0.006090459480826294,0.758731,0.013217278026182212,-1,0,40053.9999999993
2016-08-09,0.010865676627834407,0.76015,0.012061409516794238,1,1000000,40053.9999999993
2016-08-10,0.013314606668340603,0.7623810000000001,0.0126517783549254,0,1000000,42284.999999999396
2016-08-11,0.03429553973998616,0.765931,0.023251650426520717,-1,0,45834.9999999993
2016-08-12,0.013862039563930478,0.770173,0.008688491757477903,0,0,45834.9999999993
2016-08-15,0.00752271792905067,0.771682,0.005981220128880267,0,0,45834.9999999993
2016-08-16,0.008970028010721397,0.7735449999999999,0.005839449453110936,0,0,45834.9999999993
2016-08-17,0.018086000704250826,0.777406,0.01842560835248531,1,1000000,45834.9999999993
2016-08-18,0.01048531933030641,0.778555,0.014817633058714386,0,1000000,46983.99999999926
2016-08-19,0.007461467276353509,0.78273,0.016122055413308863,-1,0,51158.9999999993
2016-08-22,0.005837978248956415,0.775699,0.008286798557493733,0,0,51158.9999999993
2016-08-23,0.014161616738645338,0.772798,0.014900943169451343,1,1000000,51158.9999999993
2016-08-24,0.00981466245136964,0.7740239999999999,0.010691048714177791,0,1000000,52384.99999999925
2016-08-25,0.01772881967323257,0.773311,0.008529768923747776,-1,0,51671.9999999993
2016-08-26,0.011734161287498095,0.7744489999999999,0.006260915392173513,0,0,51671.9999999993
2016-08-29,0.0011254743921365806,0.768356,-0.008398946091421399,0,0,51671.9999999993
2016-08-30,0.007838726129041712,0.76864,-0.005877311995061708,0,0,51671.9999999993
2016-08-31,0.007731079288680773,0.764135,-0.010989415525914236,-1,-1000000,51671.9999999993
2016-09-01,0.008985924795307179,0.7628229999999999,-0.009525289203847324,0,-1000000,52983.99999999939
2016-09-02,0.01713177464787498,0.763709,-0.000792395392069697,1,0,52097.9999999993
2016-09-05,0.01034982298606161,0.769586,-0.009499998561794436,0,0,52097.9999999993
2016-09-06,0.008608877569223784,0.773443,-0.010010073493828634,-1,-1000000,52097.9999999993
2016-09-07,0.025610104322304296,0.778458,0.010228283229461635,1,0,47082.9999999993
2016-09-08,0.03273985743663631,0.776271,0.009819119807285307,0,0,47082.9999999993
2016-09-09,0.02324582287337947,0.773934,0.006723034479407074,0,0,47082.9999999993
2016-09-12,0.01398445763113151,0.766401,0.002390545806670945,0,0,47082.9999999993
2016-09-13,0.016885954009005083,0.76746,0.007592345704949266,0,0,47082.9999999993
2016-09-14,-3.790283081821916e-07,0.760011,-0.001939202359213076,0,0,47082.9999999993
2016-09-15,0.005552276688930995,0.757943,0.005475809136570513,0,0,47082.9999999993
2016-09-16,0.012414481234040263,0.759936,0.00896009814540908,0,0,47082.9999999993
2016-09-19,0.0039982267069128136,0.75765,-0.002521934418357921,0,0,47082.9999999993
2016-09-20,0.009122852082257195,0.7574609999999999,0.0032165771564617216,0,0,47082.9999999993
2016-09-21,0.010190182659268413,0.758622,0.0030421443648152124,0,0,47082.9999999993
2016-09-22,0.007917948391380075,0.764374,0.008229034734598576,0,0,47082.9999999993
2016-09-23,-0.0005836218391009511,0.766466,0.00699163879686669,0,0,47082.9999999993
2016-09-26,-0.008504098379133743,0.760364,0.007257773095151564,0,0,47082.9999999993
2016-09-27,0.002397383470571806,0.7560060000000001,0.014216472729489978,1,1000000,47082.9999999993
2016-09-28,0.003887156549280519,0.757174,0.012303050082036792,0,1000000,48250.99999999925
2016-09-29,-0.006237314405214498,0.765451,0.0029890161056329505,-1,0,56527.999999999185
2016-09-30,-0.007134913242076286,0.7603,0.003850057969022893,0,0,56527.999999999185
2016-10-03,-0.005204991520097483,0.761464,0.00021615863156597653,0,0,56527.999999999185
2016-10-04,-0.0016985116228052182,0.762433,-0.002222945880163036,0,0,56527.999999999185
2016-10-05,-0.012845547778649716,0.757777,-0.008750486261758408,0,0,56527.999999999185
2016-10-06,-0.014895156634603512,0.758898,-0.009193304510171276,0,0,56527.999999999185
2016-10-07,-0.012632907534482315,0.75643,-0.017139013853569546,-1,-1000000,56527.999999999185
2016-10-10,-0.008896362523047428,0.754637,-0.009226095399568856,0,-1000000,58320.99999999923
2016-10-11,-0.018800063335594582,0.759474,-0.02030506771663024,1,0,53483.999999999185
2016-10-12,-0.020779570019275016,0.755904,-0.02258838126804956,-1,-1000000,53483.999999999185
2016-10-13,-0.02190478021582231,0.753273,-0.025062518595002588,0,-1000000,56114.999999999236
2016-10-14,-0.01887280269776912,0.757444,-0.02201450434722551,1,0,51943.999999999185
2016-10-17,-0.02062500326338097,0.760937,-0.027697844847804635,-1,-1000000,51943.999999999185
2016-10-18,-0.008410213712025091,0.762497,-0.020534554176890943,0,-1000000,50383.99999999918
2016-10-19,-0.002831111931516278,0.762899,-0.01824937931910072,0,-1000000,49981.99999999916
2016-10-20,0.0034911163572361415,0.761423,-0.011875385913030426,0,-1000000,51457.9999999992
2016-10-21,0.0028681863243268423,0.756029,-0.013473450656690221,0,-1000000,56851.99999999921
2016-10-24,0.004409023693852539,0.748895,-0.008760691279880972,1,0,63985.999999999185
2016-10-25,0.0005062806957533625,0.74912,-0.009009301948039504,0,0,63985.999999999185
2016-10-26,0.007817543557442637,0.748951,-0.004112065002616033,0,0,63985.999999999185
2016-10-27,0.006669700891473582,0.747725,-0.00130185974008085,0,0,63985.999999999185
2016-10-28,0.002891266598894611,0.746977,-0.0044089489035348175,0,0,63985.999999999185
2016-10-31,0.01086110177207408,0.746157,0.00472839389249865,0,0,63985.999999999185
2016-11-01,0.010823411398320297,0.745223,0.005302738190661094,0,0,63985.999999999185
2016-11-02,0.017542453643088866,0.7467699999999999,0.014635584000577915,1,1000000,63985.999999999185
2016-11-03,0.0302842143912846,0.746603,0.02138340834260511,0,1000000,63818.999999999265
2016-11-04,0.03729835340604844,0.7467090000000001,0.025490569288123106,0,1000000,63924.999999999316
2016-11-07,0.031450078788747914,0.748542,0.020224029122063135,0,1000000,65757.99999999929
2016-11-08,0.03301355988622843,0.747898,0.018770271838160022,-1,0,65113.9999999993
2016-11-09,0.03191837084523456,0.752134,0.011583302591737937,1,1000000,65113.9999999993
2016-11-10,0.020846579444284745,0.745579,0.0059220995030288565,0,1000000,58558.99999999932
2016-11-11,0.008740466797884015,0.742368,0.00262219001009698,0,1000000,55347.99999999936
2016-11-14,-0.009864288910319,0.7393,-0.003161895776403309,0,1000000,52279.99999999929
2016-11-15,-0.005748201312309789,0.738667,-0.0088237850694873,0,1000000,51646.999999999294
2016-11-16,-0.017098808722919287,0.743224,-0.019247752589956722,-1,0,56203.9999999993
2016-11-17,-0.017926957072834468,0.744801,-0.0221884333237823,-1,-1000000,56203.9999999993
2016-11-18,-0.02527224875135159,0.738754,-0.02826221137213832,0,-1000000,62250.99999999932
2016-11-21,-0.029686437903301895,0.740302,-0.03582099329165337,1,0,60702.9999999993
2016-11-22,-0.020188845123731303,0.7458229999999999,-0.030453724807821277,-1,-1000000,60702.9999999993
2016-11-23,-0.019633885699018874,0.744491,-0.02953875733705371,0,-1000000,62034.99999999919
2016-11-24,-0.027334485213202434,0.740658,-0.03410920708749358,1,0,65867.99999999919
2016-11-25,-0.02488385795464394,0.7412350000000001,-0.03127723391915899,-1,-1000000,65867.99999999919
2016-11-28,-0.01538856011700588,0.7398640000000001,-0.021827206767298275,0,-1000000,67238.9999999992
2016-11-29,-0.01464539924491713,0.746085,-0.02270494323291044,1,0,61017.9999999993
2016-11-30,-0.0036812693636792617,0.7445350000000001,-0.01691988185604989,-1,-1000000,61017.99999999919
2016-12-01,-0.012449728989137605,0.744857,-0.02539307235197622,0,-1000000,60695.99999999926
2016-12-02,-0.013106709322574666,0.75149,-0.0211480118134463,0,-1000000,54062.99999999926
2016-12-05,-0.009411469713895696,0.750728,-0.01825578090668503,0,-1000000,54824.9999999993
2016-12-06,-0.0030101111669439034,0.753466,-0.008887803693302075,0,-1000000,52086.99999999928
2016-12-07,-0.0034864094805574777,0.753182,-0.009782618699934133,0,-1000000,52370.99999999923
2016-12-08,0.004297820868169882,0.7560859999999999,-0.0065280537023673585,0,-1000000,49466.99999999932
2016-12-09,0.0031544300965235077,0.7578630000000001,-0.014233085071075516,-1,-2000000,47689.99999999907
2016-12-12,-0.008237274100970636,0.761678,-0.021682818115903696,0,-2000000,40059.99999999927
2016-12-13,0.004116935192274233,0.7618060000000001,-0.010785228747143778,0,-2000000,39803.99999999901
2016-12-14,0.005190011400669006,0.76136,-0.009249509121946086,0,-2000000,40695.99999999913
2016-12-15,-0.00045697494137112923,0.752683,-0.01402343270507476,0,-2000000,58049.99999999922
2016-12-16,-0.008560648181332174,0.750013,-0.02030207039518925,0,-2000000,63389.99999999912
2016-12-19,-0.02099032012172612,0.7496649999999999,-0.020663642155302125,1,-1000000,65619.9999999994
2016-12-20,-0.021235775296327527,0.7460680000000001,-0.019289567068890012,-1,-2000000,71103.66666666596
2016-12-21,-0.021306660490459907,0.747876,-0.020974681287561678,1,-1000000,67292.33333333279
2016-12-22,-0.02030230857793804,0.744502,-0.0162691705075352,1,0,67440.9999999993
2016-12-23,-0.015947722517844227,0.7417630000000001,-0.013156882936708624,-1,-1000000,67440.9999999993
2016-12-26,-0.014913644619945963,0.739634,-0.010914787612579791,0,-1000000,69569.99999999935
2016-12-27,-0.013508496261989248,0.7395079999999999,-0.009693006999579036,1,0,69695.99999999942
2016-12-28,-0.006965174664810909,0.73661,-0.00514925545498523,0,0,69695.99999999942
2016-12-29,-0.0033081616623260243,0.737866,-0.006326327961031515,0,0,69695.99999999942
2016-12-30,-0.0008566370276123156,0.7419439999999999,0.002169301310613135,0,0,69695.99999999942
2017-01-02,-0.0075661668535974315,0.74438,-0.003063906184806584,0,0,69695.99999999942
2017-01-03,-0.00648413858449892,0.74397,-0.0067562953476368376,0,0,69695.99999999942
2017-01-04,-0.0077405758532407415,0.745057,-0.008099356973854275,0,0,69695.99999999942
2017-01-05,-0.008007426698988513,0.7519359999999999,-0.005082415944417804,0,0,69695.99999999942
2017-01-06,-0.0029374046071133286,0.755892,0.004302679774164221,0,0,69695.99999999942
2017-01-09,-0.008909874206876675,0.755184,-0.005653870658816937,0,0,69695.99999999942
2017-01-10,-0.0023763442337087553,0.756767,-0.00036465795065989103,0,0,69695.99999999942
2017-01-11,-0.0041813329584658825,0.755059,-0.000679715351760673,0,0,69695.99999999942
2017-01-12,0.003600514144467829,0.759694,0.0039687108158923505,0,0,69695.99999999942
2017-01-13,0.009119282084673396,0.760422,0.00664521141312648,0,0,69695.99999999942
2017-01-16,0.009650946366717029,0.761847,0.005160522020476081,0,0,69695.99999999942
2017-01-17,0.0075345739354007665,0.759013,0.004822973076797106,0,0,69695.99999999942
2017-01-18,0.013500456061956965,0.765597,0.013102453166311022,1,1000000,69695.99999999942
2017-01-19,0.01397752619543953,0.753864,0.012837127784110319,1,2000000,57962.999999999425
2017-01-20,0.024277150189326344,0.7506659999999999,0.020188813960710678,0,2000000,51566.99999999936
2017-01-23,0.021336022879217452,0.7516649999999999,0.02307271504492163,0,2000000,53564.9999999993
2017-01-24,0.022149648135695907,0.755418,0.02439683077806004,0,2000000,61070.999999999534
2017-01-25,0.01876556358884926,0.7602479999999999,0.015936098969797797,0,2000000,70730.99999999932
2017-01-26,0.01788528540763542,0.7651399999999999,0.013126191632810973,-1,1000000,75105.49999999937
2017-01-27,0.010845358088748609,0.763942,0.007063581440701402,-1,0,79316.99999999942
2017-01-30,0.0148914001448173,0.761528,0.010679127932153136,1,1000000,79316.99999999942
2017-01-31,0.01418727773986795,0.763225,0.009412214241340592,0,1000000,81013.99999999948
2017-02-01,0.008567992917806518,0.7671060000000001,0.009935596593342264,-1,0,84894.99999999953
2017-02-02,0.0034359446610622204,0.76636,0.006397802311700686,0,0,84894.99999999953
2017-02-03,0.004763291380001993,0.767442,0.005997977379123205,0,0,84894.99999999953
2017-02-06,0.005842508708876043,0.768155,0.005562505537529019,0,0,84894.99999999953
2017-02-07,0.008675394900222337,0.764234,0.007780499933145114,0,0,84894.99999999953
2017-02-08,0.011075811290305625,0.758133,0.008268213352083451,0,0,84894.99999999953
2017-02-09,0.0007861381561341725,0.760699,0.005120922426144729,0,0,84894.99999999953
2017-02-10,-0.004764438630868909,0.761441,-0.0014085858685115942,0,0,84894.99999999953
2017-02-13,-0.00609348610290112,0.762317,-0.00404799428279053,0,0,84894.99999999953
2017-02-14,-0.010526040654572154,0.765023,-0.008138173466431682,0,0,84894.99999999953
2017-02-15,-0.010763961801264333,0.764456,-0.008788262405289286,0,0,84894.99999999953
2017-02-16,-0.005947710250847971,0.765246,-0.005898982421961697,0,0,84894.99999999953
2017-02-17,-0.005761592505772973,0.764807,-0.0016487481789726913,0,0,84894.99999999953
2017-02-20,-0.00819425019276924,0.764047,-0.004015221377149169,0,0,84894.99999999953
2017-02-21,-0.007166752060461161,0.7630560000000001,-0.0027653988149355657,0,0,84894.99999999953
2017-02-22,-0.005582826903107938,0.76067,-0.003738714466695823,0,0,84894.99999999953
2017-02-23,-0.00211892806538625,0.759613,-0.0017371312536076777,0,0,84894.99999999953
2017-02-24,-0.00021028314980660123,0.763324,-0.000564373561475213,0,0,84894.99999999953
2017-02-27,-0.002941228496661343,0.7622359999999999,-0.0033917390076460244,0,0,84894.99999999953
2017-02-28,0.0006066350182753382,0.758328,0.0009168642988548608,0,0,84894.99999999953
2017-03-01,0.006120937439822402,0.7512409999999999,0.006073864128038057,0,0,84894.99999999953
2017-03-02,0.0018346201215124827,0.748951,0.0036170383927304262,0,0,84894.99999999953
2017-03-03,-0.001497189633308086,0.746675,0.0010155933146660727,0,0,84894.99999999953
2017-03-06,-0.004314330764336533,0.747272,0.004717409476514091,0,0,84894.99999999953
2017-03-07,-0.007019042814582998,0.7461909999999999,0.002264929858537592,0,0,84894.99999999953
2017-03-08,-0.008324654894529517,0.745684,0.001732221560659429,0,0,84894.99999999953
2017-03-09,-0.008092923191739054,0.74151,0.001687825398064459,0,0,84894.99999999953
2017-03-10,-0.008134339777060073,0.740368,0.0019651039271538604,0,0,84894.99999999953
2017-03-13,-0.007371519373819288,0.743025,0.004410591651010392,0,0,84894.99999999953
2017-03-14,-0.007887559002494347,0.743428,0.0036974146766771284,0,0,84894.99999999953
2017-03-15,-0.005292664557677337,0.7422529999999999,0.002892958026036698,0,0,84894.99999999953
2017-03-16,-0.004768580393065419,0.752061,0.0067575687493933705,0,0,84894.99999999953
2017-03-17,-0.0076596522865199634,0.750604,0.00834679056823735,0,0,84894.99999999953
2017-03-20,-0.0020774556703696454,0.750019,0.010233171706347593,1,1000000,84894.99999999953
2017-03-21,0.00047344094934365023,0.749754,0.010458342328965732,0,1000000,84629.99999999958
2017-03-22,0.0007744853820680504,0.748671,0.01424476799457748,0,1000000,83546.99999999952
2017-03-23,-0.0004262918753683004,0.750075,0.011720131456931987,0,1000000,84950.99999999959
2017-03-24,-0.000327117175448313,0.7491479999999999,0.010910157016079931,-1,0,84023.99999999942
2017-03-27,0.0004289255834054495,0.7504970000000001,0.01236550232781812,1,1000000,84023.99999999942
2017-03-28,0.004538366867259732,0.7469100000000001,0.015953598182187237,0,1000000,80436.99999999942
2017-03-29,0.00011629933556573172,0.747529,0.009673161602986768,0,1000000,81055.99999999933
2017-03-30,0.001061485059016552,0.750131,0.005354517555651954,0,1000000,83657.99999999933
2017-03-31,-0.0018785710381708713,0.750047,0.0004774162626988782,0,1000000,83573.99999999936
2017-04-03,-0.0017608718270683025,0.750424,-0.0005112619532187272,0,1000000,83950.99999999932
2017-04-04,0.002901643044809296,0.7471270000000001,0.002298531402144259,0,1000000,80653.99999999943
2017-04-05,-0.0011589978803121766,0.746386,-0.0001915486487352726,0,1000000,79912.99999999933
2017-04-06,0.0007595978273121059,0.744358,0.0015231159798234088,0,1000000,77884.9999999993
2017-04-07,-0.0007017430513436354,0.7452449999999999,-0.0027560911844380738,0,1000000,78771.99999999927
2017-04-10,-0.004952212150200615,0.745879,-0.009338031871352926,0,1000000,79405.9999999993
2017-04-11,-0.007004133856239624,0.75061,-0.01135477504931712,-1,0,84136.9999999993
2017-04-12,-0.007211421740312455,0.7504350000000001,-0.008654311939917527,0,0,84136.9999999993
2017-04-13,-0.007615967281030014,0.7551439999999999,-0.0068567299437567565,0,0,84136.9999999993
2017-04-14,-0.002147796647982576,0.7498279999999999,-0.0036935106613439506,0,0,84136.9999999993
2017-04-17,-0.0011862299644707945,0.751145,-0.0025444334676465565,0,0,84136.9999999993
2017-04-18,-0.0005427947838768876,0.750441,-0.0011401780714682965,0,0,84136.9999999993
2017-04-19,0.006165009250848066,0.747267,0.010701531943817458,1,1000000,84136.9999999993
2017-04-20,0.010606553303917712,0.741675,0.01199854912341179,0,1000000,78544.99999999926
2017-04-21,0.004780901988456664,0.742065,0.0100013014407849,0,1000000,78934.99999999926
2017-04-24,0.010418272606677133,0.741675,0.017372956453487864,0,1000000,78544.99999999926
2017-04-25,0.010654042662291424,0.738062,0.018712173410403918,0,1000000,74931.99999999929
2017-04-26,0.004835239923332266,0.736708,0.01821762974063624,1,2000000,73577.99999999932
2017-04-27,0.001850450998390563,0.734236,0.01649993556713353,0,2000000,68633.99999999926
2017-04-28,-1.00383210642329e-05,0.733789,0.014080800221052724,0,2000000,67739.9999999993
2017-05-01,-0.0005003380043298866,0.7330300000000001,0.015538330608975368,0,2000000,66221.9999999994
2017-05-02,0.00626544133769108,0.731422,0.017458711514630822,0,2000000,63005.99999999929
2017-05-03,0.01186798727590665,0.7295699999999999,0.02208548557173933,0,2000000,59301.99999999914
2017-05-04,0.003941644831381033,0.728475,0.011366178620255185,0,2000000,57111.99999999923
2017-05-05,0.003590102125897259,0.727209,0.016592719791005954,0,2000000,54579.99999999924
2017-05-08,0.001751834848509927,0.731459,0.010283261443478147,0,2000000,63079.9999999992
2017-05-09,0.004490288363901794,0.730263,0.004584653268379363,0,2000000,60687.99999999924
2017-05-10,0.0018601750404213012,0.729554,-0.002713792838672268,0,2000000,59269.99999999933
2017-05-11,-0.005707161153390039,0.7293569999999999,-0.0071969894645414895,0,2000000,58875.9999999991
2017-05-12,-0.004999709498138391,0.729719,-0.006963196074280414,0,2000000,59599.99999999927
2017-05-15,-0.0019081149859698403,0.7289899999999999,-0.0012300064120833152,0,2000000,58141.99999999909
2017-05-16,-0.004072527922054828,0.7337670000000001,-0.002148071453470523,0,2000000,67695.99999999937
2017-05-17,-0.004663517719242136,0.73463,0.005014349699064792,0,2000000,69421.99999999927
2017-05-18,0.0005297041856403453,0.735354,0.011895817746101251,0,2000000,70869.99999999916
2017-05-19,-0.004116514012925145,0.735105,0.007644569766135379,0,2000000,70371.99999999927
2017-05-22,-0.0038344015831926793,0.739853,0.01008863453550578,0,2000000,79867.99999999923
2017-05-23,0.0032112889607527825,0.741185,0.011954921971954956,0,2000000,82531.99999999923
2017-05-24,0.005157125182626688,0.739579,0.008443164810420982,0,2000000,79319.99999999923
2017-05-25,0.003183969790649289,0.7455510000000001,0.007620836460717781,0,2000000,91263.9999999994
2017-05-26,0.003374140016709142,0.741653,0.006913524188503758,-1,1000000,83802.49999999929
2017-05-29,0.004918436397696058,0.7433069999999999,0.003003902572859817,0,1000000,83802.49999999929
2017-05-30,0.005803604153291607,0.742203,0.0014389258675562698,0,1000000,83802.49999999929
2017-05-31,0.009429947808582334,0.742379,0.005822080679113015,0,1000000,83802.49999999929
2017-06-01,0.009691697702322226,0.741268,0.010549718966839204,0,1000000,83802.49999999929
2017-06-02,0.008214648037598244,0.739891,0.006781803393113957,0,1000000,83802.49999999929
2017-06-05,0.014756940502502328,0.740829,0.014599028953065979,0,1000000,83802.49999999929
2017-06-06,0.01217793534843379,0.741966,0.013424319278987113,0,1000000,83802.49999999929
2017-06-07,0.015060797089873398,0.743517,0.015141728474694426,0,1000000,83802.49999999929
2017-06-08,0.01782266288296423,0.740165,0.01705801953148115,0,1000000,83802.49999999929
2017-06-09,0.01785698825989634,0.73953,0.00902595003466653,0,1000000,83802.49999999929
2017-06-12,0.014033909166727154,0.743157,0.004686700184800964,0,1000000,83802.49999999929
2017-06-13,0.004838766716590103,0.751236,-0.004129572363131879,0,1000000,83802.49999999929
2017-06-14,0.00029797906691336057,0.755264,-0.007021482021260371,0,1000000,83802.49999999929
2017-06-15,0.003998771684216744,0.755156,-0.0034021180012169775,0,1000000,83802.49999999929
2017-06-16,-0.00043721657424821564,0.754375,-0.009339785130442962,0,1000000,83802.49999999929
2017-06-19,0.0025918223529386598,0.756899,-0.005784702298183776,0,1000000,83802.49999999929
2017-06-20,-0.0011847475997587495,0.7560859999999999,-0.011261135314397437,-1,0,97900.9999999993
2017-06-21,0.0021369748719260485,0.7535850000000001,-0.009368122937069795,0,0,97900.9999999993
2017-06-22,0.00532894281167506,0.7504689999999999,-0.004343009553990283,0,0,97900.9999999993
2017-06-23,0.0007345791481274018,0.7558010000000001,-0.009336049795179822,0,0,97900.9999999993
2017-06-26,0.004039857541024542,0.754051,-0.0027255390099551018,0,0,97900.9999999993
